filename,conversation_no,act_tag,caller,text,pos
./data/verbmobil,r488c,GIVE_REASON,A,'cause I will definitely be here since I have a ten o'clock class,'cause/I/will/definitely/be/here/since/I/have/a/ten/o'clock/class
./data/verbmobil,r488c,REQUEST_COMMENT,A,is that okay,is/that/okay
./data/verbmobil,r488c,ACCEPT,B,okay,okay
./data/verbmobil,r488c,CONFIRM,B,see you on Wednesday the seventeenth,see/you/on/Wednesday/the/seventeenth
./data/verbmobil,r488c,BYE,B,bye,bye
./data/verbmobil,r489c,GREET,A,good morning,good/morning
./data/verbmobil,r489c,INIT,A,seems like we have to meet again in August,seems/like/we/have/to/meet/again/in/August
./data/verbmobil,r489c,INFORM,A,"<""ah> my schedule is really busy in August","<""ah>/my/schedule/is/really/busy/in/August"
./data/verbmobil,r489c,SUGGEST,A,"but I I could meet on the seventh in the morning if that is possible <""ah> or the tenth in the morning as well","but/I/I/could/meet/on/the/seventh/in/the/morning/if/that/is/possible/<""ah>/or/the/tenth/in/the/morning/as/well"
./data/verbmobil,r489c,REQUEST_COMMENT,A,"<""ahm> how does it sound to you","<""ahm>/how/does/it/sound/to/you"
./data/verbmobil,r489c,GREET,B,hi,hi
./data/verbmobil,r489c,REJECT,B,"<""ahm> the seventh is a bad day for me","<""ahm>/the/seventh/is/a/bad/day/for/me"
./data/verbmobil,r489c,ACCEPT,B,"but <""ahm> the tenth is a pretty good day","but/<""ahm>/the/tenth/is/a/pretty/good/day"
./data/verbmobil,r489c,SUGGEST,B,before one is better for me and how 'bout we just make that between ten and twelve,before/one/is/better/for/me/and/how/'bout/we/just/make/that/between/ten/and/twelve
./data/verbmobil,r489c,ACCEPT,A,yeah,yeah
./data/verbmobil,r489c,ACCEPT,A,ten o'clock on the tenth of August is good,ten/o'clock/on/the/tenth/of/August/is/good
./data/verbmobil,r489c,REQUEST_SUGGEST,A,where where shall we meet,where/where/shall/we/meet
./data/verbmobil,r489c,SUGGEST,B,"<""ah> we should meet in Miss Kleinschmidt's office","<""ah>/we/should/meet/in/Miss/Kleinschmidt's/office"
./data/verbmobil,r489c,CLARIFY,B,and that is at nine one eight Freyburg Avenue,and/that/is/at/nine/one/eight/Freyburg/Avenue
./data/verbmobil,r489c,REQUEST_CLARIFY,A,"<""ah> do you mind repeating that and <""ah> spelling that out if <""ah> possible","<""ah>/do/you/mind/repeating/that/and/<""ah>/spelling/that/out/if/<""ah>/possible"
./data/verbmobil,r489c,FEEDBACK_POSITIVE,B,no problem,no/problem
./data/verbmobil,r489c,CLARIFY,B,"it is Kleinschmidt $K $L $E $I $N $S $C $H $M $I $D $T <""ah> that is her office and it is at nine one eight Freyburg Avenue","it/is/Kleinschmidt/$K/$L/$E/$I/$N/$S/$C/$H/$M/$I/$D/$T/<""ah>/that/is/her/office/and/it/is/at/nine/one/eight/Freyburg/Avenue"
./data/verbmobil,r489c,ACCEPT,A,okay that is fine,okay/that/is/fine
./data/verbmobil,r489c,CONFIRM,A,I will see you there on the tenth then,I/will/see/you/there/on/the/tenth/then
./data/verbmobil,r489c,BYE,A,good bye,good/bye
./data/verbmobil,r489c,FEEDBACK_POSITIVE,B,great,great
./data/verbmobil,r489c,BYE,B,see you there,see/you/there
./data/verbmobil,r490c,GREET,A,hi again,hi/again
./data/verbmobil,r490c,INIT,A,we seem to have to meet in December,we/seem/to/have/to/meet/in/December
./data/verbmobil,r490c,SUGGEST,A,"<""ahm> the seventh for me is a pretty good day for the afternoon eighth likewise","<""ahm>/the/seventh/for/me/is/a/pretty/good/day/for/the/afternoon/eighth/likewise"
./data/verbmobil,r490c,SUGGEST,A,otherwise I can meet you on eleventh fifteenth or eighteenth the whole day,otherwise/I/can/meet/you/on/eleventh/fifteenth/or/eighteenth/the/whole/day
./data/verbmobil,r490c,FEEDBACK_POSITIVE,B,I did not catch a word you said,I/did/not/catch/a/word/you/said
./data/verbmobil,r490c,CLARIFY,B,I believe you said the seventh in the beginning,I/believe/you/said/the/seventh/in/the/beginning
./data/verbmobil,r490c,ACCEPT,B,"<""ahm> that is actually quite a good day","<""ahm>/that/is/actually/quite/a/good/day"
./data/verbmobil,r490c,SUGGEST,B,after ten in the morning I am free all day,after/ten/in/the/morning/I/am/free/all/day
./data/verbmobil,r490c,REQUEST_SUGGEST,B,so if you are free on that day why do not you give me a time,so/if/you/are/free/on/that/day/why/do/not/you/give/me/a/time
./data/verbmobil,r490c,FEEDBACK_POSITIVE,A,yeah seventh is pretty good,yeah/seventh/is/pretty/good
./data/verbmobil,r490c,INFORM,A,I have a lecture in the morning and you know how lectures go,I/have/a/lecture/in/the/morning/and/you/know/how/lectures/go
./data/verbmobil,r490c,INFORM,A,probably be so tired after that so we will keep lunch free,probably/be/so/tired/after/that/so/we/will/keep/lunch/free
./data/verbmobil,r490c,SUGGEST,A,and let us say we meet around three o'clock in the afternoon,and/let/us/say/we/meet/around/three/o'clock/in/the/afternoon
./data/verbmobil,r490c,REQUEST_SUGGEST,A,where do you suggest,where/do/you/suggest
./data/verbmobil,r490c,SUGGEST,B,do not suggest any place in fact we have to meet at Miss Mr Wahlster's office,do/not/suggest/any/place/in/fact/we/have/to/meet/at/Miss/Mr/Wahlster's/office
./data/verbmobil,r490c,CLARIFY,B,"<""ah> that is $W $A $H $L $S $T $E $R Wahlster","<""ah>/that/is/$W/$A/$H/$L/$S/$T/$E/$R/Wahlster"
./data/verbmobil,r490c,CLARIFY,B,and that is at three eighty six Chalfant Lane,and/that/is/at/three/eighty/six/Chalfant/Lane
./data/verbmobil,r490c,ACCEPT,A,sounds good to me,sounds/good/to/me
./data/verbmobil,r490c,BYE,A,I will see you then,I/will/see/you/then
./data/verbmobil,r490c,BYE,A,good bye,good/bye
./data/verbmobil,r490c,FEEDBACK_POSITIVE,B,great,great
./data/verbmobil,r490c,POLITENESS_FORMULA,B,have a good one,have/a/good/one
./data/verbmobil,r491c,GREET,A,hi,hi
./data/verbmobil,r491c,ACCEPT,A,"<""ahm> I am supposed to meet with you for about two hours","<""ahm>/I/am/supposed/to/meet/with/you/for/about/two/hours"
./data/verbmobil,r491c,SUGGEST,A,"<""ah> looking at my schedule it seems that the twentieth is only the day in which I am completely free <""ahm> and the twenty fourth I guess","<""ah>/looking/at/my/schedule/it/seems/that/the/twentieth/is/only/the/day/in/which/I/am/completely/free/<""ahm>/and/the/twenty/fourth/I/guess"
./data/verbmobil,r491c,REQUEST_COMMENT,A,how does that sound to you,how/does/that/sound/to/you
./data/verbmobil,r491c,ACCEPT,B,the twentieth sounds pretty good,the/twentieth/sounds/pretty/good
./data/verbmobil,r491c,SUGGEST,B,I have a meeting between two and four but I am free in the morning,I/have/a/meeting/between/two/and/four/but/I/am/free/in/the/morning
./data/verbmobil,r491c,SUGGEST,B,so how 'bout we set it some time in the morning after nine,so/how/'bout/we/set/it/some/time/in/the/morning/after/nine
./data/verbmobil,r491c,ACCEPT,A,okay,okay
./data/verbmobil,r491c,SUGGEST,A,let us say nine thirty,let/us/say/nine/thirty
./data/verbmobil,r491c,REQUEST_SUGGEST,A,"<""ah> where do you suggest we meet","<""ah>/where/do/you/suggest/we/meet"
./data/verbmobil,r491c,SUGGEST,B,we meet at Mr Morimoto's office,we/meet/at/Mr/Morimoto's/office
./data/verbmobil,r491c,CLARIFY,B,"<""ah> and that is $M $O $R $I $M $O $T $O","<""ah>/and/that/is/$M/$O/$R/$I/$M/$O/$T/$O"
./data/verbmobil,r491c,ACCEPT,A,alright that is fine,alright/that/is/fine
./data/verbmobil,r491c,CONFIRM,A,"I will see you then on the twenty fourth <""ah> twentieth","I/will/see/you/then/on/the/twenty/fourth/<""ah>/twentieth"
./data/verbmobil,r491c,BYE,A,good bye,good/bye
./data/verbmobil,r491c,INFORM,B,well before you say bye you need to know where it is,well/before/you/say/bye/you/need/to/know/where/it/is
./data/verbmobil,r491c,CLARIFY,B,"it is <""ah> fourteen twenty three Allequippa Street","it/is/<""ah>/fourteen/twenty/three/Allequippa/Street"
./data/verbmobil,r491c,CLARIFY,B,that is $A $L $L $E $Q I $P $P $A,that/is/$A/$L/$L/$E/$Q/I/$P/$P/$A
./data/verbmobil,r491c,INFORM,A,I knew that,I/knew/that
./data/verbmobil,r491c,THANK,A,but thanks anyway,but/thanks/anyway
./data/verbmobil,r491c,BYE,A,just checking good bye,just/checking/good/bye
./data/verbmobil,r492c,GREET,A,hi,hi
./data/verbmobil,r492c,INIT,A,it seems that we have to meet in November for two hours,it/seems/that/we/have/to/meet/in/November/for/two/hours
./data/verbmobil,r492c,SUGGEST,A,well I suggest that we meet on the tenth because I am free then in the morning,well/I/suggest/that/we/meet/on/the/tenth/because/I/am/free/then/in/the/morning
./data/verbmobil,r492c,SUGGEST,A,or I am free on the sixteenth in the evening seventeenth in the evening,or/I/am/free/on/the/sixteenth/in/the/evening/seventeenth/in/the/evening
./data/verbmobil,r492c,FEEDBACK_NEGATIVE,A,"<""ah> the rest of the days really seem pretty bad","<""ah>/the/rest/of/the/days/really/seem/pretty/bad"
./data/verbmobil,r492c,REQUEST_COMMENT,A,what do you think,what/do/you/think
./data/verbmobil,r492c,INFORM,B,sorry I did not catch all those days,sorry/I/did/not/catch/all/those/days
./data/verbmobil,r492c,CLARIFY,B,"<""ahm> as far as I know you said the tenth and the sixteenth","<""ahm>/as/far/as/I/know/you/said/the/tenth/and/the/sixteenth"
./data/verbmobil,r492c,REJECT,B,well they are both really bad,well/they/are/both/really/bad
./data/verbmobil,r492c,GIVE_REASON,B,"<""ahm> lucky me I get to go in a conference in Berlin a vacation and a seminar in Rome all in this month","<""ahm>/lucky/me/I/get/to/go/in/a/conference/in/Berlin/a/vacation/and/a/seminar/in/Rome/all/in/this/month"
./data/verbmobil,r492c,DELIBERATE,A,okay let us see,okay/let/us/see
./data/verbmobil,r492c,SUGGEST,A,how 'bout on the ninth then in the late late afternoon or the evening or on the seventeenth in the evening twentieth in the evening,how/'bout/on/the/ninth/then/in/the/late/late/afternoon/or/the/evening/or/on/the/seventeenth/in/the/evening/twentieth/in/the/evening
./data/verbmobil,r492c,REQUEST_SUGGEST,A,what do you suggest,what/do/you/suggest
./data/verbmobil,r492c,REJECT,B,well on the seventeenth and the twentieth I am still in Berlin,well/on/the/seventeenth/and/the/twentieth/I/am/still/in/Berlin
./data/verbmobil,r492c,CLARIFY,B,"but <""ahm> I believe you said the ninth","but/<""ahm>/I/believe/you/said/the/ninth"
./data/verbmobil,r492c,ACCEPT,B,"I could manage meeting <""ahm> in the afternoon on the ninth or even late evening","I/could/manage/meeting/<""ahm>/in/the/afternoon/on/the/ninth/or/even/late/evening"
./data/verbmobil,r492c,REQUEST_SUGGEST,B,"so <""ah> why do not you fix a time","so/<""ah>/why/do/not/you/fix/a/time"
./data/verbmobil,r492c,SUGGEST,A,how is five o'clock on the ninth sound to you,how/is/five/o'clock/on/the/ninth/sound/to/you
./data/verbmobil,r492c,ACCEPT,B,sounds quite good in fact,sounds/quite/good/in/fact
./data/verbmobil,r492c,SUGGEST,B,"<""ahm> let us meet at Miss Griese office","<""ahm>/let/us/meet/at/Miss/Griese/office"
./data/verbmobil,r492c,INFORM,B,"<""ahm> no that is not grease as in grease","<""ahm>/no/that/is/not/grease/as/in/grease"
./data/verbmobil,r492c,CLARIFY,B,but it is $G $R $I $E $S,but/it/is/$G/$R/$I/$E/$S
./data/verbmobil,r492c,CLARIFY,B,"<""ahm> that is her office it is at hundred and two Sugar Street","<""ahm>/that/is/her/office/it/is/at/hundred/and/two/Sugar/Street"
./data/verbmobil,r492c,ACCEPT,A,well Miss Gries <hm> Sugar Street sounds all very fine to me,well/Miss/Gries/<hm>/Sugar/Street/sounds/all/very/fine/to/me
./data/verbmobil,r492c,BYE,A,I will see you then,I/will/see/you/then
./data/verbmobil,r492c,BYE,B,done I will see you there,done/I/will/see/you/there
./data/verbmobil,r493c,GREET,A,hi,hi
./data/verbmobil,r493c,INIT,A,"we have to meet in October <""ah> for two hours I believe","we/have/to/meet/in/October/<""ah>/for/two/hours/I/believe"
./data/verbmobil,r493c,INFORM,A,October is a really busy month,October/is/a/really/busy/month
./data/verbmobil,r493c,SUGGEST,A,"but <""ah> <hm> the fourth the eleventh the eighteenth and the seventeenth all I am busy in the morning but I am free in the afternoon","but/<""ah>/<hm>/the/fourth/the/eleventh/the/eighteenth/and/the/seventeenth/all/I/am/busy/in/the/morning/but/I/am/free/in/the/afternoon"
./data/verbmobil,r493c,REQUEST_COMMENT,A,how does that sound to you,how/does/that/sound/to/you
./data/verbmobil,r493c,REQUEST_CLARIFY,B,did you say fourth eleventh seventeenth and eighteenth,did/you/say/fourth/eleventh/seventeenth/and/eighteenth
./data/verbmobil,r493c,REJECT,B,well they are all horrible days for me,well/they/are/all/horrible/days/for/me
./data/verbmobil,r493c,SUGGEST,B,"<""ahm> the good days for me are between the twenty fourth and the twenty seventh","<""ahm>/the/good/days/for/me/are/between/the/twenty/fourth/and/the/twenty/seventh"
./data/verbmobil,r493c,FEEDBACK_POSITIVE,B,any of those days is fine,any/of/those/days/is/fine
./data/verbmobil,r493c,REJECT,A,between the twenty fourth and the twenty seventh is not possible,between/the/twenty/fourth/and/the/twenty/seventh/is/not/possible
./data/verbmobil,r493c,GIVE_REASON,A,"because <""ahm> I would be otherwise engaged","because/<""ahm>/I/would/be/otherwise/engaged"
./data/verbmobil,r493c,NOT_CLASSIFIABLE,A,"<""ahm> how does","<""ahm>/how/does"
./data/verbmobil,r493c,DELIBERATE,A,"<""ahm> well let us see","<""ahm>/well/let/us/see"
./data/verbmobil,r493c,SUGGEST,A,the fifth the fifth I can meet you in the evening,the/fifth/the/fifth/I/can/meet/you/in/the/evening
./data/verbmobil,r493c,SUGGEST,A,"<""ahm> I can meet you on the thirteenth","<""ahm>/I/can/meet/you/on/the/thirteenth"
./data/verbmobil,r493c,SUGGEST,A,I can meet you on the sixteenth in the evening on the eighteenth which I mentioned already,I/can/meet/you/on/the/sixteenth/in/the/evening/on/the/eighteenth/which/I/mentioned/already
./data/verbmobil,r493c,FEEDBACK_POSITIVE,B,okay I am free all day on the sixteenth,okay/I/am/free/all/day/on/the/sixteenth
./data/verbmobil,r493c,FEEDBACK_POSITIVE,B,and on the fifth all I have is a lunch meeting which gets over at two thirty,and/on/the/fifth/all/I/have/is/a/lunch/meeting/which/gets/over/at/two/thirty
./data/verbmobil,r493c,REQUEST_SUGGEST,B,so why do not you suggest a time on either day,so/why/do/not/you/suggest/a/time/on/either/day
./data/verbmobil,r493c,FEEDBACK_POSITIVE,A,okay,okay
./data/verbmobil,r493c,SUGGEST,A,let us say the sixteenth then at around six six $P $M,let/us/say/the/sixteenth/then/at/around/six/six/$P/$M
./data/verbmobil,r493c,REQUEST_SUGGEST,A,"<""ah> where would you like to meet","<""ah>/where/would/you/like/to/meet"
./data/verbmobil,r493c,SUGGEST,B,well how 'bout we meet at Mr Barth's office,well/how/'bout/we/meet/at/Mr/Barth's/office
./data/verbmobil,r493c,CLARIFY,B,that is at twelve eleven Linden Street,that/is/at/twelve/eleven/Linden/Street
./data/verbmobil,r493c,ACCEPT,A,that is fine,that/is/fine
./data/verbmobil,r493c,CONFIRM,A,I will meet you at Mr Barth's office then,I/will/meet/you/at/Mr/Barth's/office/then
./data/verbmobil,r493c,BYE,A,good bye,good/bye
./data/verbmobil,r493c,FEEDBACK_POSITIVE,B,great,great
./data/verbmobil,r493c,BYE,B,see you there,see/you/there
./data/verbmobil,r494c,GREET,A,hello,hello
./data/verbmobil,r494c,INIT,A,it seems that we have to meet again in September,it/seems/that/we/have/to/meet/again/in/September
./data/verbmobil,r494c,SUGGEST,A,"<""ah> the fifteenth and the twenty first are both excellent for me","<""ah>/the/fifteenth/and/the/twenty/first/are/both/excellent/for/me"
./data/verbmobil,r494c,GIVE_REASON,A,they are both free all day,they/are/both/free/all/day
./data/verbmobil,r494c,SUGGEST,A,"but if those days are not good for you I can meet on the fourteenth <""ah> in the afternoon or on the twenty second in the afternoon","but/if/those/days/are/not/good/for/you/I/can/meet/on/the/fourteenth/<""ah>/in/the/afternoon/or/on/the/twenty/second/in/the/afternoon"
./data/verbmobil,r494c,REQUEST_COMMENT,A,what do you think,what/do/you/think
./data/verbmobil,r494c,FEEDBACK_POSITIVE,B,it is remarkable,it/is/remarkable
./data/verbmobil,r494c,REJECT,B,all those days that you have suggested are rather bad,all/those/days/that/you/have/suggested/are/rather/bad
./data/verbmobil,r494c,REQUEST_CLARIFY,B,"<""ahm> well actually did you say the twenty second","<""ahm>/well/actually/did/you/say/the/twenty/second"
./data/verbmobil,r494c,ACCEPT,B,the twenty second I am free all day,the/twenty/second/I/am/free/all/day
./data/verbmobil,r494c,FEEDBACK_POSITIVE,A,yeah,yeah
./data/verbmobil,r494c,SUGGEST,A,"okay in that case the twenty second let us make it at around <""ahm> two o'clock","okay/in/that/case/the/twenty/second/let/us/make/it/at/around/<""ahm>/two/o'clock"
./data/verbmobil,r494c,REQUEST_SUGGEST,A,"<""ahm> and where should we meet","<""ahm>/and/where/should/we/meet"
./data/verbmobil,r494c,ACCEPT,B,yeah,yeah
./data/verbmobil,r494c,ACCEPT,B,two o'clock is fine,two/o'clock/is/fine
./data/verbmobil,r494c,SUGGEST,B,we will meet at Mr Bub's office,we/will/meet/at/Mr/Bub's/office
./data/verbmobil,r494c,CLARIFY,B,and that is at fifty four Water Street,and/that/is/at/fifty/four/Water/Street
./data/verbmobil,r494c,ACCEPT,A,that is fine,that/is/fine
./data/verbmobil,r494c,BYE,A,I will see you then,I/will/see/you/then
./data/verbmobil,r494c,BYE,A,good bye,good/bye
./data/verbmobil,r494c,FEEDBACK_POSITIVE,B,great,great
./data/verbmobil,r494c,BYE,B,see you there,see/you/there
./data/verbmobil,r495c,INIT,A,"<""ah> we have to schedule another meeting in April again","<""ah>/we/have/to/schedule/another/meeting/in/April/again"
./data/verbmobil,r495c,SUGGEST,A,"this <""ah> early April sounds is more most convenient","this/<""ah>/early/April/sounds/is/more/most/convenient"
./data/verbmobil,r495c,REQUEST_COMMENT,A,what do you think,what/do/you/think
./data/verbmobil,r495c,ACCEPT,B,"<""ahm> I guess I could make it early April","<""ahm>/I/guess/I/could/make/it/early/April"
./data/verbmobil,r495c,SUGGEST,B,the seventh I am free the whole day,the/seventh/I/am/free/the/whole/day
./data/verbmobil,r495c,CLARIFY,B,that is today,that/is/today
./data/verbmobil,r495c,SUGGEST,B,and on the tenth I am free in the morning so on the eleventh,and/on/the/tenth/I/am/free/in/the/morning/so/on/the/eleventh
./data/verbmobil,r495c,ACCEPT,A,okay,okay
./data/verbmobil,r495c,SUGGEST,A,how 'bout we meet later on today,how/'bout/we/meet/later/on/today
./data/verbmobil,r495c,SUGGEST,A,how 'bout five o'clock five $P $M,how/'bout/five/o'clock/five/$P/$M
./data/verbmobil,r495c,EXPLAINED_REJECT,B,"<""ah> I would rather keep it within business hours nine to five","<""ah>/I/would/rather/keep/it/within/business/hours/nine/to/five"
./data/verbmobil,r495c,SUGGEST,B,so we can meet three $P $M to five $P $M,so/we/can/meet/three/$P/$M/to/five/$P/$M
./data/verbmobil,r495c,GIVE_REASON,B,that would be better,that/would/be/better
./data/verbmobil,r495c,ACCEPT,A,okay,okay
./data/verbmobil,r495c,ACCEPT,A,two $P $M is alright,two/$P/$M/is/alright
./data/verbmobil,r495c,REQUEST,A,"just <""ah> give me the address and then I will meet you there","just/<""ah>/give/me/the/address/and/then/I/will/meet/you/there"
./data/verbmobil,r495c,SUGGEST,B,oh we could meet at Mr Slowig's office $S $L $O $W $I $G,oh/we/could/meet/at/Mr/Slowig's/office/$S/$L/$O/$W/$I/$G
./data/verbmobil,r495c,FEEDBACK_POSITIVE,B,oh this is a good address,oh/this/is/a/good/address
./data/verbmobil,r495c,CLARIFY,B,one forty two Oglethorpe Street $O $G $L $E $T $H $O $R $P $E,one/forty/two/Oglethorpe/Street/$O/$G/$L/$E/$T/$H/$O/$R/$P/$E
./data/verbmobil,r495c,ACCEPT,A,alright,alright
./data/verbmobil,r495c,FEEDBACK_POSITIVE,A,I am set,I/am/set
./data/verbmobil,r495c,BYE,A,okay I will see you later today,okay/I/will/see/you/later/today
./data/verbmobil,r495c,THANK,A,thanks,thanks
./data/verbmobil,r495c,BYE,B,see you at Slowig's,see/you/at/Slowig's
./data/verbmobil,r496c,INIT,A,we have to schedule schedule another meeting,we/have/to/schedule/schedule/another/meeting
./data/verbmobil,r496c,REQUEST_SUGGEST,A,when do you when is good for you,when/do/you/when/is/good/for/you
./data/verbmobil,r496c,SUGGEST,B,"the week of the fifteenth is <""ah> the week of the thirteenth I mean is good for me","the/week/of/the/fifteenth/is/<""ah>/the/week/of/the/thirteenth/I/mean/is/good/for/me"
./data/verbmobil,r496c,SUGGEST,B,I am free the whole day on the fifteenth,I/am/free/the/whole/day/on/the/fifteenth
./data/verbmobil,r496c,REQUEST_COMMENT,B,is that good for you,is/that/good/for/you
./data/verbmobil,r496c,SUGGEST,A,I would rather have it the week of the sixth,I/would/rather/have/it/the/week/of/the/sixth
./data/verbmobil,r496c,REQUEST_COMMENT,A,what do you think,what/do/you/think
./data/verbmobil,r496c,SUGGEST,B,we could meet the seventh,we/could/meet/the/seventh
./data/verbmobil,r496c,SUGGEST,B,"<""ah> or we could meet the ninth in the morning","<""ah>/or/we/could/meet/the/ninth/in/the/morning"
./data/verbmobil,r496c,SUGGEST,B,"<""ah> none of the other days in that week is good for me","<""ah>/none/of/the/other/days/in/that/week/is/good/for/me"
./data/verbmobil,r496c,ACCEPT,A,okay the seventh sounds perfect,okay/the/seventh/sounds/perfect
./data/verbmobil,r496c,REQUEST_SUGGEST,A,what time do you want to meet there,what/time/do/you/want/to/meet/there
./data/verbmobil,r496c,SUGGEST,B,"<""ah> let us get done with it early in the morning","<""ah>/let/us/get/done/with/it/early/in/the/morning"
./data/verbmobil,r496c,SUGGEST,B,how 'bout nine again,how/'bout/nine/again
./data/verbmobil,r496c,ACCEPT,A,okay nine o'clock is great,okay/nine/o'clock/is/great
./data/verbmobil,r496c,SUGGEST,B,"<""ah> do you want to meet at Mrs <""ah> Reuse's office","<""ah>/do/you/want/to/meet/at/Mrs/<""ah>/Reuse's/office"
./data/verbmobil,r496c,CLARIFY,B,that is $R $E $U $S $E,that/is/$R/$E/$U/$S/$E
./data/verbmobil,r496c,CLARIFY,B,it is at six oh three Goehring Street that is $G $O $E $H $R $I $N $G,it/is/at/six/oh/three/Goehring/Street/that/is/$G/$O/$E/$H/$R/$I/$N/$G
./data/verbmobil,r496c,ACCEPT,A,yeah,yeah
./data/verbmobil,r496c,FEEDBACK_POSITIVE,A,that is a great place,that/is/a/great/place
./data/verbmobil,r496c,REQUEST_CLARIFY,A,but could you run back run by the address one more time,but/could/you/run/back/run/by/the/address/one/more/time
./data/verbmobil,r496c,CLARIFY,B,that is six oh three Goehring Street,that/is/six/oh/three/Goehring/Street
./data/verbmobil,r496c,CLARIFY,B,I do not know how to pronounce that but it is spelled $G $O $E $H $R $I $N $G,I/do/not/know/how/to/pronounce/that/but/it/is/spelled/$G/$O/$E/$H/$R/$I/$N/$G
./data/verbmobil,r496c,FEEDBACK_POSITIVE,A,perfect,perfect
./data/verbmobil,r496c,BYE,A,see you then,see/you/then
./data/verbmobil,r497c,GREET,A,hi,hi
./data/verbmobil,r497c,REQUEST_SUGGEST,A,when do you want to meet this January,when/do/you/want/to/meet/this/January
./data/verbmobil,r497c,SUGGEST,B,I am free on the fifth Thursday,I/am/free/on/the/fifth/Thursday
./data/verbmobil,r497c,REQUEST_COMMENT,B,"<""ah> how does that look for you","<""ah>/how/does/that/look/for/you"
./data/verbmobil,r497c,POLITENESS_FORMULA,A,oh sorry,oh/sorry
./data/verbmobil,r497c,REJECT,A,I can not make it that day,I/can/not/make/it/that/day
./data/verbmobil,r497c,GIVE_REASON,A,I am babysitting my brother,I/am/babysitting/my/brother
./data/verbmobil,r497c,SUGGEST,B,well the week after that the week of the ninth is bad for me,well/the/week/after/that/the/week/of/the/ninth/is/bad/for/me
./data/verbmobil,r497c,SUGGEST,B,"<""ah> the the week of the sixteenth looks good","<""ah>/the/the/week/of/the/sixteenth/looks/good"
./data/verbmobil,r497c,SUGGEST,B,I am free the whole day on the sixteenth the seventeenth the nineteenth and the twentieth,I/am/free/the/whole/day/on/the/sixteenth/the/seventeenth/the/nineteenth/and/the/twentieth
./data/verbmobil,r497c,REQUEST_COMMENT,B,any of those days good,any/of/those/days/good
./data/verbmobil,r497c,SUGGEST,A,how about the twenty fourth,how/about/the/twenty/fourth
./data/verbmobil,r497c,REQUEST_COMMENT,A,is that is that fine,is/that/is/that/fine
./data/verbmobil,r497c,ACCEPT,B,yeah the twenty fourth is good for me,yeah/the/twenty/fourth/is/good/for/me
./data/verbmobil,r497c,GIVE_REASON,B,I am free the whole day,I/am/free/the/whole/day
./data/verbmobil,r497c,REQUEST_SUGGEST,B,so when you pick a time when we can meet,so/when/you/pick/a/time/when/we/can/meet
./data/verbmobil,r497c,SUGGEST,A,"great <""ah> how 'bout nine o'clock","great/<""ah>/how/'bout/nine/o'clock"
./data/verbmobil,r497c,ACCEPT,B,sure nine o'clock is fine with me,sure/nine/o'clock/is/fine/with/me
./data/verbmobil,r497c,INFORM,B,"<""ahm> Mr Yamazaki said we could meet at his office","<""ahm>/Mr/Yamazaki/said/we/could/meet/at/his/office"
./data/verbmobil,r497c,SUGGEST,B,so why do not we meet there,so/why/do/not/we/meet/there
./data/verbmobil,r497c,ACCEPT,A,perfect,perfect
./data/verbmobil,r497c,BYE,A,I will see you then,I/will/see/you/then
./data/verbmobil,r497c,BYE,A,bye,bye
./data/verbmobil,r497c,CLARIFY,B,oh by the way do you have the address it is five fifty two Bellefonte avenue Bellefonte Street,oh/by/the/way/do/you/have/the/address/it/is/five/fifty/two/Bellefonte/avenue/Bellefonte/Street
./data/verbmobil,r497c,CLARIFY,B,that is $B $E $L $L $E $F $O $N $T $E,that/is/$B/$E/$L/$L/$E/$F/$O/$N/$T/$E
./data/verbmobil,r497c,FEEDBACK_POSITIVE,A,okay,okay
./data/verbmobil,r497c,FEEDBACK_POSITIVE,A,I have got it now,I/have/got/it/now
./data/verbmobil,r497c,THANK,A,thanks a lot,thanks/a/lot
./data/verbmobil,r497c,BYE,B,see you then,see/you/then
./data/verbmobil,r498c,INIT,A,"okay we <""ah> when do you want to schedule this meeting the meeting this month","okay/we/<""ah>/when/do/you/want/to/schedule/this/meeting/the/meeting/this/month"
./data/verbmobil,r498c,SUGGEST,A,middle the middle of the month or the end of the month sounds great for me,middle/the/middle/of/the/month/or/the/end/of/the/month/sounds/great/for/me
./data/verbmobil,r498c,EXCLUDE,B,"<""ah> next week I am going to be out of town the last <""ah> three days","<""ah>/next/week/I/am/going/to/be/out/of/town/the/last/<""ah>/three/days"
./data/verbmobil,r498c,SUGGEST,B,but I am free the nineteenth the whole day and in the afternoon on the twentieth,but/I/am/free/the/nineteenth/the/whole/day/and/in/the/afternoon/on/the/twentieth
./data/verbmobil,r498c,SUGGEST,A,what about the twenty seventh,what/about/the/twenty/seventh
./data/verbmobil,r498c,REQUEST_COMMENT,A,are you free then,are/you/free/then
./data/verbmobil,r498c,ACCEPT,B,yeah,yeah
./data/verbmobil,r498c,SUGGEST,B,but only in the afternoon,but/only/in/the/afternoon
./data/verbmobil,r498c,ACCEPT,A,okay,okay
./data/verbmobil,r498c,ACCEPT,A,in the afternoon is good,in/the/afternoon/is/good
./data/verbmobil,r498c,REQUEST_SUGGEST,A,what time what time is convenient,what/time/what/time/is/convenient
./data/verbmobil,r498c,SUGGEST,B,"<""ah> threeish","<""ah>/threeish"
./data/verbmobil,r498c,SUGGEST,A,three fifteen would be the best time,three/fifteen/would/be/the/best/time
./data/verbmobil,r498c,REQUEST_COMMENT,A,want to meet then,want/to/meet/then
